idx,constellation,satIdx,channelIndex,snrIdx,snr_set_dB,snr_meas_dB,dopIdx,doppler_set_Hz,pred_label,top_score,is_correct,detected,numBoxes
1280,starlink,13,7,8,5.555556,5.555556,10,360000.000,starlink,0.988633,1,1,1
1281,starlink,13,6,9,7.777778,7.777778,1,-360000.000,starlink,0.987658,1,1,1
1282,starlink,13,8,9,7.777778,7.777778,2,-280000.000,starlink,0.986619,1,1,1
1283,starlink,13,4,9,7.777778,7.777778,3,-200000.000,starlink,0.986635,1,1,1
1284,starlink,13,3,9,7.777778,7.777778,4,-120000.000,starlink,0.986407,1,1,1
1285,starlink,13,1,9,7.777778,7.777778,5,-40000.000,starlink,0.986285,1,1,1
1286,starlink,13,1,9,7.777778,7.777778,6,40000.000,starlink,0.987463,1,1,1
1287,starlink,13,8,9,7.777778,7.777778,7,120000.000,starlink,0.986847,1,1,1
1288,starlink,13,6,9,7.777778,7.777778,8,200000.000,starlink,0.988416,1,1,1
1289,starlink,13,5,9,7.777778,7.777778,9,280000.000,starlink,0.988986,1,1,1
1290,starlink,13,3,9,7.777778,7.777778,10,360000.000,starlink,0.986160,1,1,1
1291,starlink,13,5,10,10.000000,10.000000,1,-360000.000,starlink,0.986728,1,1,1
1292,starlink,13,5,10,10.000000,10.000000,2,-280000.000,starlink,0.986650,1,1,1
1293,starlink,13,2,10,10.000000,10.000000,3,-200000.000,starlink,0.986154,1,1,1
1294,starlink,13,6,10,10.000000,10.000000,4,-120000.000,starlink,0.989297,1,1,1
1295,starlink,13,4,10,10.000000,10.000000,5,-40000.000,starlink,0.988048,1,1,1
1296,starlink,13,8,10,10.000000,10.000000,6,40000.000,starlink,0.985944,1,1,1
1297,starlink,13,7,10,10.000000,10.000000,7,120000.000,starlink,0.988361,1,1,1
1298,starlink,13,5,10,10.000000,10.000000,8,200000.000,starlink,0.988890,1,1,1
1299,starlink,13,2,10,10.000000,10.000000,9,280000.000,starlink,0.987933,1,1,1
1300,starlink,13,3,10,10.000000,10.000000,10,360000.000,starlink,0.986481,1,1,1
1301,starlink,14,6,1,-10.000000,-10.000000,1,-360000.000,starlink,0.981901,1,1,1
1302,starlink,14,2,1,-10.000000,-10.000000,2,-280000.000,starlink,0.981870,1,1,1
1303,starlink,14,8,1,-10.000000,-10.000000,3,-200000.000,starlink,0.980696,1,1,1
1304,starlink,14,1,1,-10.000000,-10.000000,4,-120000.000,starlink,0.976883,1,1,1
1305,starlink,14,4,1,-10.000000,-10.000000,5,-40000.000,starlink,0.976902,1,1,1
1306,starlink,14,8,1,-10.000000,-10.000000,6,40000.000,starlink,0.979451,1,1,1
1307,starlink,14,5,1,-10.000000,-10.000000,7,120000.000,starlink,0.978982,1,1,1
1308,starlink,14,8,1,-10.000000,-10.000000,8,200000.000,starlink,0.978736,1,1,1
1309,starlink,14,2,1,-10.000000,-10.000000,9,280000.000,starlink,0.978150,1,1,1
1310,starlink,14,5,1,-10.000000,-10.000000,10,360000.000,starlink,0.978813,1,1,1
1311,starlink,14,7,2,-7.777778,-7.777778,1,-360000.000,starlink,0.983778,1,1,1
1312,starlink,14,5,2,-7.777778,-7.777778,2,-280000.000,starlink,0.984672,1,1,1
1313,starlink,14,7,2,-7.777778,-7.777778,3,-200000.000,starlink,0.985603,1,1,2
1314,starlink,14,5,2,-7.777778,-7.777778,4,-120000.000,starlink,0.983003,1,1,1
1315,starlink,14,4,2,-7.777778,-7.777778,5,-40000.000,starlink,0.986678,1,1,1
1316,starlink,14,6,2,-7.777778,-7.777778,6,40000.000,starlink,0.981212,1,1,1
1317,starlink,14,4,2,-7.777778,-7.777778,7,120000.000,starlink,0.984181,1,1,1
1318,starlink,14,3,2,-7.777778,-7.777778,8,200000.000,starlink,0.980388,1,1,1
1319,starlink,14,6,2,-7.777778,-7.777778,9,280000.000,starlink,0.987052,1,1,1
1320,starlink,14,8,2,-7.777778,-7.777778,10,360000.000,starlink,0.979094,1,1,1
1321,starlink,14,8,3,-5.555556,-5.555556,1,-360000.000,starlink,0.984953,1,1,1
1322,starlink,14,3,3,-5.555556,-5.555556,2,-280000.000,starlink,0.985322,1,1,1
1323,starlink,14,6,3,-5.555556,-5.555556,3,-200000.000,starlink,0.986210,1,1,1
1324,starlink,14,2,3,-5.555556,-5.555556,4,-120000.000,starlink,0.982483,1,1,1
1325,starlink,14,3,3,-5.555556,-5.555556,5,-40000.000,starlink,0.983727,1,1,1
1326,starlink,14,1,3,-5.555556,-5.555556,6,40000.000,starlink,0.983903,1,1,2
1327,starlink,14,8,3,-5.555556,-5.555556,7,120000.000,starlink,0.984733,1,1,1
1328,starlink,14,1,3,-5.555556,-5.555556,8,200000.000,starlink,0.987402,1,1,1
1329,starlink,14,7,3,-5.555556,-5.555556,9,280000.000,starlink,0.986577,1,1,1
1330,starlink,14,7,3,-5.555556,-5.555556,10,360000.000,starlink,0.988041,1,1,1
1331,starlink,14,3,4,-3.333333,-3.333333,1,-360000.000,starlink,0.982340,1,1,1
1332,starlink,14,5,4,-3.333333,-3.333333,2,-280000.000,starlink,0.985288,1,1,1
1333,starlink,14,8,4,-3.333333,-3.333333,3,-200000.000,starlink,0.984693,1,1,1
1334,starlink,14,3,4,-3.333333,-3.333333,4,-120000.000,starlink,0.984353,1,1,1
1335,starlink,14,7,4,-3.333333,-3.333333,5,-40000.000,starlink,0.985184,1,1,1
1336,starlink,14,6,4,-3.333333,-3.333333,6,40000.000,starlink,0.983832,1,1,1
1337,starlink,14,3,4,-3.333333,-3.333333,7,120000.000,starlink,0.984047,1,1,1
1338,starlink,14,6,4,-3.333333,-3.333333,8,200000.000,starlink,0.986321,1,1,1
1339,starlink,14,1,4,-3.333333,-3.333333,9,280000.000,starlink,0.987259,1,1,1
1340,starlink,14,8,4,-3.333333,-3.333333,10,360000.000,starlink,0.984444,1,1,1
1341,starlink,14,7,5,-1.111111,-1.111111,1,-360000.000,starlink,0.986662,1,1,1
1342,starlink,14,6,5,-1.111111,-1.111111,2,-280000.000,starlink,0.986384,1,1,1
1343,starlink,14,4,5,-1.111111,-1.111111,3,-200000.000,starlink,0.985076,1,1,1
1344,starlink,14,3,5,-1.111111,-1.111111,4,-120000.000,starlink,0.986692,1,1,1
1345,starlink,14,1,5,-1.111111,-1.111111,5,-40000.000,starlink,0.987061,1,1,1
1346,starlink,14,2,5,-1.111111,-1.111111,6,40000.000,starlink,0.987964,1,1,1
1347,starlink,14,4,5,-1.111111,-1.111111,7,120000.000,starlink,0.987119,1,1,1
1348,starlink,14,7,5,-1.111111,-1.111111,8,200000.000,starlink,0.988402,1,1,1
1349,starlink,14,3,5,-1.111111,-1.111111,9,280000.000,starlink,0.983948,1,1,1
1350,starlink,14,6,5,-1.111111,-1.111111,10,360000.000,starlink,0.989509,1,1,1
1351,starlink,14,5,6,1.111111,1.111111,1,-360000.000,starlink,0.986202,1,1,1
1352,starlink,14,6,6,1.111111,1.111111,2,-280000.000,starlink,0.985209,1,1,1
1353,starlink,14,3,6,1.111111,1.111111,3,-200000.000,starlink,0.983885,1,1,1
1354,starlink,14,3,6,1.111111,1.111111,4,-120000.000,starlink,0.986184,1,1,1
1355,starlink,14,6,6,1.111111,1.111111,5,-40000.000,starlink,0.986795,1,1,1
1356,starlink,14,7,6,1.111111,1.111111,6,40000.000,starlink,0.988357,1,1,1
1357,starlink,14,2,6,1.111111,1.111111,7,120000.000,starlink,0.987421,1,1,1
1358,starlink,14,2,6,1.111111,1.111111,8,200000.000,starlink,0.985665,1,1,1
1359,starlink,14,4,6,1.111111,1.111111,9,280000.000,starlink,0.986064,1,1,1
1360,starlink,14,7,6,1.111111,1.111111,10,360000.000,starlink,0.987530,1,1,1
1361,starlink,14,8,7,3.333333,3.333333,1,-360000.000,starlink,0.986618,1,1,1
1362,starlink,14,6,7,3.333333,3.333333,2,-280000.000,starlink,0.988778,1,1,1
1363,starlink,14,2,7,3.333333,3.333333,3,-200000.000,starlink,0.988379,1,1,1
1364,starlink,14,3,7,3.333333,3.333333,4,-120000.000,starlink,0.984415,1,1,1
1365,starlink,14,2,7,3.333333,3.333333,5,-40000.000,starlink,0.986293,1,1,1
1366,starlink,14,4,7,3.333333,3.333333,6,40000.000,starlink,0.986991,1,1,1
1367,starlink,14,4,7,3.333333,3.333333,7,120000.000,starlink,0.986074,1,1,1
1368,starlink,14,6,7,3.333333,3.333333,8,200000.000,starlink,0.989401,1,1,1
1369,starlink,14,8,7,3.333333,3.333333,9,280000.000,starlink,0.988986,1,1,1
1370,starlink,14,5,7,3.333333,3.333333,10,360000.000,starlink,0.985891,1,1,1
1371,starlink,14,7,8,5.555556,5.555556,1,-360000.000,starlink,0.987383,1,1,1
1372,starlink,14,4,8,5.555556,5.555556,2,-280000.000,starlink,0.988471,1,1,1
1373,starlink,14,1,8,5.555556,5.555556,3,-200000.000,starlink,0.985393,1,1,1
1374,starlink,14,8,8,5.555556,5.555556,4,-120000.000,starlink,0.984488,1,1,1
1375,starlink,14,1,8,5.555556,5.555556,5,-40000.000,starlink,0.988467,1,1,1
1376,starlink,14,7,8,5.555556,5.555556,6,40000.000,starlink,0.986817,1,1,1
1377,starlink,14,6,8,5.555556,5.555556,7,120000.000,starlink,0.987621,1,1,1
1378,starlink,14,6,8,5.555556,5.555556,8,200000.000,starlink,0.986188,1,1,1
1379,starlink,14,7,8,5.555556,5.555556,9,280000.000,starlink,0.986748,1,1,1
1380,starlink,14,7,8,5.555556,5.555556,10,360000.000,starlink,0.988455,1,1,1
1381,starlink,14,1,9,7.777778,7.777778,1,-360000.000,starlink,0.988699,1,1,1
1382,starlink,14,6,9,7.777778,7.777778,2,-280000.000,starlink,0.987886,1,1,1
1383,starlink,14,6,9,7.777778,7.777778,3,-200000.000,starlink,0.988701,1,1,1
1384,starlink,14,8,9,7.777778,7.777778,4,-120000.000,starlink,0.985988,1,1,1
1385,starlink,14,6,9,7.777778,7.777778,5,-40000.000,starlink,0.988451,1,1,1
1386,starlink,14,2,9,7.777778,7.777778,6,40000.000,starlink,0.988256,1,1,1
1387,starlink,14,8,9,7.777778,7.777778,7,120000.000,starlink,0.987830,1,1,1
1388,starlink,14,5,9,7.777778,7.777778,8,200000.000,starlink,0.985707,1,1,1
1389,starlink,14,6,9,7.777778,7.777778,9,280000.000,starlink,0.987920,1,1,1
1390,starlink,14,2,9,7.777778,7.777778,10,360000.000,starlink,0.985062,1,1,1
1391,starlink,14,5,10,10.000000,10.000000,1,-360000.000,starlink,0.987199,1,1,1
1392,starlink,14,6,10,10.000000,10.000000,2,-280000.000,starlink,0.987668,1,1,1
1393,starlink,14,2,10,10.000000,10.000000,3,-200000.000,starlink,0.986352,1,1,1
1394,starlink,14,1,10,10.000000,10.000000,4,-120000.000,starlink,0.987209,1,1,1
1395,starlink,14,5,10,10.000000,10.000000,5,-40000.000,starlink,0.987512,1,1,1
1396,starlink,14,6,10,10.000000,10.000000,6,40000.000,starlink,0.989447,1,1,1
1397,starlink,14,1,10,10.000000,10.000000,7,120000.000,starlink,0.987444,1,1,1
1398,starlink,14,8,10,10.000000,10.000000,8,200000.000,starlink,0.987653,1,1,1
1399,starlink,14,2,10,10.000000,10.000000,9,280000.000,starlink,0.988514,1,1,1
1400,starlink,14,2,10,10.000000,10.000000,10,360000.000,starlink,0.986960,1,1,1
1401,starlink,15,1,1,-10.000000,-10.000000,1,-360000.000,starlink,0.983317,1,1,1
1402,starlink,15,8,1,-10.000000,-10.000000,2,-280000.000,starlink,0.977505,1,1,1
1403,starlink,15,5,1,-10.000000,-10.000000,3,-200000.000,starlink,0.980320,1,1,1
1404,starlink,15,7,1,-10.000000,-10.000000,4,-120000.000,starlink,0.980161,1,1,1
1405,starlink,15,2,1,-10.000000,-10.000000,5,-40000.000,starlink,0.980389,1,1,1
1406,starlink,15,6,1,-10.000000,-10.000000,6,40000.000,starlink,0.980988,1,1,1
1407,starlink,15,5,1,-10.000000,-10.000000,7,120000.000,starlink,0.979179,1,1,1
1408,starlink,15,6,1,-10.000000,-10.000000,8,200000.000,starlink,0.979040,1,1,1
1409,starlink,15,5,1,-10.000000,-10.000000,9,280000.000,starlink,0.977021,1,1,1
1410,starlink,15,3,1,-10.000000,-10.000000,10,360000.000,starlink,0.975860,1,1,1
1411,starlink,15,1,2,-7.777778,-7.777778,1,-360000.000,starlink,0.984660,1,1,1
1412,starlink,15,4,2,-7.777778,-7.777778,2,-280000.000,starlink,0.980955,1,1,1
1413,starlink,15,5,2,-7.777778,-7.777778,3,-200000.000,starlink,0.983273,1,1,1
1414,starlink,15,1,2,-7.777778,-7.777778,4,-120000.000,starlink,0.982400,1,1,1
1415,starlink,15,8,2,-7.777778,-7.777778,5,-40000.000,starlink,0.980921,1,1,1
1416,starlink,15,7,2,-7.777778,-7.777778,6,40000.000,starlink,0.985462,1,1,1
1417,starlink,15,7,2,-7.777778,-7.777778,7,120000.000,starlink,0.984358,1,1,1
1418,starlink,15,2,2,-7.777778,-7.777778,8,200000.000,starlink,0.985343,1,1,1
1419,starlink,15,2,2,-7.777778,-7.777778,9,280000.000,starlink,0.982013,1,1,1
1420,starlink,15,6,2,-7.777778,-7.777778,10,360000.000,starlink,0.984403,1,1,1
1421,starlink,15,4,3,-5.555556,-5.555556,1,-360000.000,starlink,0.985163,1,1,1
1422,starlink,15,6,3,-5.555556,-5.555556,2,-280000.000,starlink,0.986920,1,1,1
1423,starlink,15,7,3,-5.555556,-5.555556,3,-200000.000,starlink,0.986192,1,1,1
1424,starlink,15,1,3,-5.555556,-5.555556,4,-120000.000,starlink,0.986993,1,1,1
1425,starlink,15,4,3,-5.555556,-5.555556,5,-40000.000,starlink,0.983588,1,1,1
1426,starlink,15,4,3,-5.555556,-5.555556,6,40000.000,starlink,0.985422,1,1,2
1427,starlink,15,7,3,-5.555556,-5.555556,7,120000.000,starlink,0.987676,1,1,1
1428,starlink,15,4,3,-5.555556,-5.555556,8,200000.000,starlink,0.985586,1,1,1
1429,starlink,15,6,3,-5.555556,-5.555556,9,280000.000,starlink,0.985161,1,1,1
1430,starlink,15,5,3,-5.555556,-5.555556,10,360000.000,starlink,0.986642,1,1,1
1431,starlink,15,2,4,-3.333333,-3.333333,1,-360000.000,starlink,0.986520,1,1,1
1432,starlink,15,1,4,-3.333333,-3.333333,2,-280000.000,starlink,0.984273,1,1,1
1433,starlink,15,4,4,-3.333333,-3.333333,3,-200000.000,starlink,0.984538,1,1,1
1434,starlink,15,2,4,-3.333333,-3.333333,4,-120000.000,starlink,0.985570,1,1,1
1435,starlink,15,2,4,-3.333333,-3.333333,5,-40000.000,starlink,0.988072,1,1,1
1436,starlink,15,7,4,-3.333333,-3.333333,6,40000.000,starlink,0.985974,1,1,1
1437,starlink,15,5,4,-3.333333,-3.333333,7,120000.000,starlink,0.987030,1,1,1
1438,starlink,15,1,4,-3.333333,-3.333333,8,200000.000,starlink,0.984373,1,1,1
1439,starlink,15,6,4,-3.333333,-3.333333,9,280000.000,starlink,0.987052,1,1,1
1440,starlink,15,5,4,-3.333333,-3.333333,10,360000.000,starlink,0.984967,1,1,1
1441,starlink,15,5,5,-1.111111,-1.111111,1,-360000.000,starlink,0.988159,1,1,1
1442,starlink,15,4,5,-1.111111,-1.111111,2,-280000.000,starlink,0.986826,1,1,1
1443,starlink,15,4,5,-1.111111,-1.111111,3,-200000.000,starlink,0.985585,1,1,1
1444,starlink,15,6,5,-1.111111,-1.111111,4,-120000.000,starlink,0.986420,1,1,1
1445,starlink,15,5,5,-1.111111,-1.111111,5,-40000.000,starlink,0.985749,1,1,1
1446,starlink,15,7,5,-1.111111,-1.111111,6,40000.000,starlink,0.986323,1,1,1
1447,starlink,15,4,5,-1.111111,-1.111111,7,120000.000,starlink,0.984494,1,1,1
1448,starlink,15,5,5,-1.111111,-1.111111,8,200000.000,starlink,0.986460,1,1,1
1449,starlink,15,5,5,-1.111111,-1.111111,9,280000.000,starlink,0.985222,1,1,1
1450,starlink,15,3,5,-1.111111,-1.111111,10,360000.000,starlink,0.982973,1,1,1
1451,starlink,15,3,6,1.111111,1.111111,1,-360000.000,starlink,0.985100,1,1,1
1452,starlink,15,2,6,1.111111,1.111111,2,-280000.000,starlink,0.987321,1,1,1
1453,starlink,15,1,6,1.111111,1.111111,3,-200000.000,starlink,0.988498,1,1,1
1454,starlink,15,1,6,1.111111,1.111111,4,-120000.000,starlink,0.986929,1,1,1
1455,starlink,15,3,6,1.111111,1.111111,5,-40000.000,starlink,0.983539,1,1,1
1456,starlink,15,4,6,1.111111,1.111111,6,40000.000,starlink,0.984393,1,1,1
1457,starlink,15,1,6,1.111111,1.111111,7,120000.000,starlink,0.988004,1,1,1
1458,starlink,15,6,6,1.111111,1.111111,8,200000.000,starlink,0.987407,1,1,1
1459,starlink,15,1,6,1.111111,1.111111,9,280000.000,starlink,0.987219,1,1,1
1460,starlink,15,6,6,1.111111,1.111111,10,360000.000,starlink,0.989702,1,1,1
1461,starlink,15,4,7,3.333333,3.333333,1,-360000.000,starlink,0.985403,1,1,1
1462,starlink,15,7,7,3.333333,3.333333,2,-280000.000,starlink,0.986877,1,1,1
1463,starlink,15,4,7,3.333333,3.333333,3,-200000.000,starlink,0.987805,1,1,1
1464,starlink,15,4,7,3.333333,3.333333,4,-120000.000,starlink,0.987111,1,1,1
1465,starlink,15,8,7,3.333333,3.333333,5,-40000.000,starlink,0.987437,1,1,1
1466,starlink,15,8,7,3.333333,3.333333,6,40000.000,starlink,0.986954,1,1,1
1467,starlink,15,5,7,3.333333,3.333333,7,120000.000,starlink,0.986716,1,1,1
1468,starlink,15,5,7,3.333333,3.333333,8,200000.000,starlink,0.986215,1,1,1
1469,starlink,15,1,7,3.333333,3.333333,9,280000.000,starlink,0.987100,1,1,1
1470,starlink,15,5,7,3.333333,3.333333,10,360000.000,starlink,0.988662,1,1,1
1471,starlink,15,1,8,5.555556,5.555556,1,-360000.000,starlink,0.986716,1,1,1
1472,starlink,15,4,8,5.555556,5.555556,2,-280000.000,starlink,0.988557,1,1,1
1473,starlink,15,1,8,5.555556,5.555556,3,-200000.000,starlink,0.986082,1,1,1
1474,starlink,15,8,8,5.555556,5.555556,4,-120000.000,starlink,0.988593,1,1,1
1475,starlink,15,4,8,5.555556,5.555556,5,-40000.000,starlink,0.986278,1,1,1
1476,starlink,15,3,8,5.555556,5.555556,6,40000.000,starlink,0.987123,1,1,1
1477,starlink,15,8,8,5.555556,5.555556,7,120000.000,starlink,0.985351,1,1,1
1478,starlink,15,6,8,5.555556,5.555556,8,200000.000,starlink,0.987849,1,1,1
1479,starlink,15,8,8,5.555556,5.555556,9,280000.000,starlink,0.985542,1,1,1
1480,starlink,15,8,8,5.555556,5.555556,10,360000.000,starlink,0.986732,1,1,1
1481,starlink,15,4,9,7.777778,7.777778,1,-360000.000,starlink,0.988339,1,1,1
1482,starlink,15,3,9,7.777778,7.777778,2,-280000.000,starlink,0.986148,1,1,1
1483,starlink,15,1,9,7.777778,7.777778,3,-200000.000,starlink,0.986868,1,1,1
1484,starlink,15,6,9,7.777778,7.777778,4,-120000.000,starlink,0.987699,1,1,1
1485,starlink,15,8,9,7.777778,7.777778,5,-40000.000,starlink,0.986277,1,1,1
1486,starlink,15,7,9,7.777778,7.777778,6,40000.000,starlink,0.988121,1,1,1
1487,starlink,15,7,9,7.777778,7.777778,7,120000.000,starlink,0.986867,1,1,1
1488,starlink,15,2,9,7.777778,7.777778,8,200000.000,starlink,0.986682,1,1,1
1489,starlink,15,7,9,7.777778,7.777778,9,280000.000,starlink,0.987150,1,1,1
1490,starlink,15,4,9,7.777778,7.777778,10,360000.000,starlink,0.986815,1,1,1
1491,starlink,15,6,10,10.000000,10.000000,1,-360000.000,starlink,0.987120,1,1,1
1492,starlink,15,4,10,10.000000,10.000000,2,-280000.000,starlink,0.987125,1,1,1
1493,starlink,15,1,10,10.000000,10.000000,3,-200000.000,starlink,0.988379,1,1,1
1494,starlink,15,1,10,10.000000,10.000000,4,-120000.000,starlink,0.987211,1,1,1
1495,starlink,15,3,10,10.000000,10.000000,5,-40000.000,starlink,0.986143,1,1,1
1496,starlink,15,1,10,10.000000,10.000000,6,40000.000,starlink,0.987390,1,1,1
1497,starlink,15,7,10,10.000000,10.000000,7,120000.000,starlink,0.988304,1,1,1
1498,starlink,15,2,10,10.000000,10.000000,8,200000.000,starlink,0.985698,1,1,1
1499,starlink,15,8,10,10.000000,10.000000,9,280000.000,starlink,0.988297,1,1,1
1500,starlink,15,4,10,10.000000,10.000000,10,360000.000,starlink,0.986592,1,1,1
1501,starlink,16,4,1,-10.000000,-10.000000,1,-360000.000,starlink,0.978078,1,1,1
1502,starlink,16,1,1,-10.000000,-10.000000,2,-280000.000,starlink,0.981389,1,1,1
1503,starlink,16,1,1,-10.000000,-10.000000,3,-200000.000,starlink,0.981565,1,1,1
1504,starlink,16,5,1,-10.000000,-10.000000,4,-120000.000,starlink,0.979598,1,1,1
1505,starlink,16,2,1,-10.000000,-10.000000,5,-40000.000,starlink,0.975651,1,1,1
1506,starlink,16,5,1,-10.000000,-10.000000,6,40000.000,starlink,0.982358,1,1,1
1507,starlink,16,2,1,-10.000000,-10.000000,7,120000.000,starlink,0.979624,1,1,1
1508,starlink,16,6,1,-10.000000,-10.000000,8,200000.000,starlink,0.981738,1,1,1
1509,starlink,16,6,1,-10.000000,-10.000000,9,280000.000,starlink,0.978444,1,1,1
1510,starlink,16,5,1,-10.000000,-10.000000,10,360000.000,starlink,0.979226,1,1,1
1511,starlink,16,7,2,-7.777778,-7.777778,1,-360000.000,starlink,0.983608,1,1,1
1512,starlink,16,3,2,-7.777778,-7.777778,2,-280000.000,starlink,0.981594,1,1,1
1513,starlink,16,6,2,-7.777778,-7.777778,3,-200000.000,starlink,0.982889,1,1,1
1514,starlink,16,8,2,-7.777778,-7.777778,4,-120000.000,starlink,0.980338,1,1,1
1515,starlink,16,4,2,-7.777778,-7.777778,5,-40000.000,starlink,0.982279,1,1,1
1516,starlink,16,7,2,-7.777778,-7.777778,6,40000.000,starlink,0.984190,1,1,1
1517,starlink,16,7,2,-7.777778,-7.777778,7,120000.000,starlink,0.982214,1,1,1
1518,starlink,16,4,2,-7.777778,-7.777778,8,200000.000,starlink,0.982977,1,1,1
1519,starlink,16,5,2,-7.777778,-7.777778,9,280000.000,starlink,0.981194,1,1,1
1520,starlink,16,1,2,-7.777778,-7.777778,10,360000.000,starlink,0.985158,1,1,1
1521,starlink,16,2,3,-5.555556,-5.555556,1,-360000.000,starlink,0.983198,1,1,1
1522,starlink,16,3,3,-5.555556,-5.555556,2,-280000.000,starlink,0.981679,1,1,1
1523,starlink,16,6,3,-5.555556,-5.555556,3,-200000.000,starlink,0.985951,1,1,1
1524,starlink,16,6,3,-5.555556,-5.555556,4,-120000.000,starlink,0.988111,1,1,1
1525,starlink,16,5,3,-5.555556,-5.555556,5,-40000.000,starlink,0.984016,1,1,1
1526,starlink,16,7,3,-5.555556,-5.555556,6,40000.000,starlink,0.987108,1,1,1
1527,starlink,16,4,3,-5.555556,-5.555556,7,120000.000,starlink,0.981910,1,1,1
1528,starlink,16,1,3,-5.555556,-5.555556,8,200000.000,starlink,0.984043,1,1,1
1529,starlink,16,6,3,-5.555556,-5.555556,9,280000.000,starlink,0.984469,1,1,1
1530,starlink,16,3,3,-5.555556,-5.555556,10,360000.000,starlink,0.984356,1,1,1
1531,starlink,16,2,4,-3.333333,-3.333333,1,-360000.000,starlink,0.986432,1,1,1
1532,starlink,16,3,4,-3.333333,-3.333333,2,-280000.000,starlink,0.985240,1,1,1
1533,starlink,16,5,4,-3.333333,-3.333333,3,-200000.000,starlink,0.985575,1,1,1
1534,starlink,16,7,4,-3.333333,-3.333333,4,-120000.000,starlink,0.986117,1,1,1
1535,starlink,16,8,4,-3.333333,-3.333333,5,-40000.000,starlink,0.985001,1,1,1
1536,starlink,16,8,4,-3.333333,-3.333333,6,40000.000,starlink,0.986215,1,1,1
1537,starlink,16,8,4,-3.333333,-3.333333,7,120000.000,starlink,0.984040,1,1,2
1538,starlink,16,3,4,-3.333333,-3.333333,8,200000.000,starlink,0.982975,1,1,1
1539,starlink,16,5,4,-3.333333,-3.333333,9,280000.000,starlink,0.983676,1,1,1
1540,starlink,16,6,4,-3.333333,-3.333333,10,360000.000,starlink,0.987913,1,1,1
1541,starlink,16,2,5,-1.111111,-1.111111,1,-360000.000,starlink,0.987323,1,1,1
1542,starlink,16,3,5,-1.111111,-1.111111,2,-280000.000,starlink,0.983703,1,1,1
1543,starlink,16,3,5,-1.111111,-1.111111,3,-200000.000,starlink,0.986280,1,1,1
1544,starlink,16,1,5,-1.111111,-1.111111,4,-120000.000,starlink,0.985659,1,1,1
1545,starlink,16,1,5,-1.111111,-1.111111,5,-40000.000,starlink,0.985612,1,1,1
1546,starlink,16,3,5,-1.111111,-1.111111,6,40000.000,starlink,0.986162,1,1,1
1547,starlink,16,6,5,-1.111111,-1.111111,7,120000.000,starlink,0.986598,1,1,1
1548,starlink,16,6,5,-1.111111,-1.111111,8,200000.000,starlink,0.986796,1,1,1
1549,starlink,16,8,5,-1.111111,-1.111111,9,280000.000,starlink,0.985996,1,1,1
1550,starlink,16,1,5,-1.111111,-1.111111,10,360000.000,starlink,0.987993,1,1,1
1551,starlink,16,1,6,1.111111,1.111111,1,-360000.000,starlink,0.986546,1,1,1
1552,starlink,16,3,6,1.111111,1.111111,2,-280000.000,starlink,0.984903,1,1,1
1553,starlink,16,2,6,1.111111,1.111111,3,-200000.000,starlink,0.986516,1,1,1
1554,starlink,16,2,6,1.111111,1.111111,4,-120000.000,starlink,0.986721,1,1,1
1555,starlink,16,6,6,1.111111,1.111111,5,-40000.000,starlink,0.987689,1,1,1
1556,starlink,16,2,6,1.111111,1.111111,6,40000.000,starlink,0.985412,1,1,1
1557,starlink,16,5,6,1.111111,1.111111,7,120000.000,starlink,0.987226,1,1,1
1558,starlink,16,1,6,1.111111,1.111111,8,200000.000,starlink,0.986350,1,1,1
